#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11047, 5,KE9CTZ,   114.21, 7,    main,  -21.12,  98014.00,  279.33,  187.11,   -7.97, 18.0, 1.58, 0.00, 4.01, -10.12,  -0.74,   0.57,  12.42,  14.91, -26.51,  -1.33,   0.02,   0.56,  83.13, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910386, -87.5145005,   410.0, 2025, 10, 25, 19, 30, 25,      280,      339, 354,  34,   1.4,   0.8,   1.1,  0,  0, 35, 33,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 40, 40,  0, 35, 28
6, 11047, 5,KE9CTZ,   114.26, 7,    main,  -21.12,  98014.00,  279.33,  187.11,   -7.97, 18.0, 1.57, 0.00, 4.01, -10.12,  -0.74,   0.57,  12.42,  14.91, -26.51,  -1.33,   0.02,   0.56,  83.13, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910386, -87.5145005,   410.0, 2025, 10, 25, 19, 30, 25,      280,      339, 354,  34,   1.4,   0.8,   1.1,  0,  0, 35, 33,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 40, 40,  0, 35, 28
6, 11047, 5,KE9CTZ,   114.31, 7,    main,  -20.62,  98032.00,  277.80,  185.57,   -7.97, 18.0, 1.57, 0.00, 4.01,  -9.58,  -1.04,  -0.20,  21.39,  26.87, -11.98,  -1.32,   0.00,   0.58,  80.24, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910386, -87.5145005,   410.0, 2025, 10, 25, 19, 30, 25,      280,      339, 354,  34,   1.4,   0.8,   1.1,  0,  0, 35, 33,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 40, 40,  0, 35, 28
6, 11047, 5,KE9CTZ,   114.33, 7,    main,  -20.62,  98032.00,  277.80,  185.57,   -7.97, 18.0, 1.57, 0.00, 4.01,  -9.58,  -1.04,  -0.20,  21.39,  26.87, -11.98,  -1.32,   0.00,   0.58,  80.24, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910386, -87.5145005,   410.0, 2025, 10, 25, 19, 30, 25,      280,      339, 354,  34,   1.4,   0.8,   1.1,  0,  0, 35, 33,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 40, 40,  0, 35, 28
6, 11047, 5,KE9CTZ,   114.33, 7,    main,  -20.62,  98032.00,  277.80,  185.57,   -7.97, 18.0, 1.57, 0.00, 4.01,  -9.58,  -1.04,  -0.20,  21.39,  26.87, -11.98,  -1.32,   0.00,   0.58,  80.24, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910386, -87.5145005,   410.0, 2025, 10, 25, 19, 30, 25,      280,      339, 354,  34,   1.4,   0.8,   1.1,  0,  0, 35, 33,  0,  0,  0,  0, 34,  0,  0,  0,  0,  0,  0, 23,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 34, 40, 40,  0, 35, 28
6, 11047, 5,KE9CTZ,   114.41, 7,    main,  -19.11,  98031.00,  277.88,  185.66,   -7.95, 18.0, 1.57, 0.00, 4.01, -10.81,  -1.24,   0.61,  20.35,  26.75,  -2.09,  -1.33,  -0.01,   0.61,  77.58, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.51, 7,    main,  -18.61,  98042.00,  276.94,  184.72,   -7.95, 18.0, 1.57, 0.00, 4.01,  -9.12,  -1.21,   0.73,  47.15,  -5.17,  -1.67,  -1.33,  -0.01,   0.63,  78.06, 4.18, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.58, 7,    main,  -18.61,  98042.00,  276.94,  184.72,   -7.95, 18.0, 1.59, 0.00, 4.01,  -9.12,  -1.21,   0.73,  47.15,  -5.17,  -1.67,  -1.33,  -0.01,   0.63,  78.06, 4.17, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.61, 7,    main,  -18.61,  98058.00,  275.57,  183.35,   -7.94, 18.0, 1.59, 0.00, 4.01,  -9.96,  -0.67,  -0.06,  66.50, -15.98,  16.65,  -1.33,  -0.00,   0.63,  79.78, 4.17, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.71, 7,    main,  -19.11,  98062.00,  275.23,  183.01,   -7.93, 18.0, 1.59, 0.00, 4.01, -10.45,  -1.21,   0.72,  86.15, -20.55,  42.77,  -1.33,   0.03,   0.64,  81.69, 4.17, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.81, 7,    main,  -17.10,  98073.00,  274.29,  182.07,   -7.92, 18.0, 1.59, 0.00, 4.01,  -9.89,  -1.40,   1.38, 287.81,  52.99, -26.87,  -1.33,   0.03,   0.69,  76.97, 4.17, 0.00, 0.00, 0.00, 1.14, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.90, 7,    main,  -17.10,  98073.00,  274.29,  182.07,   -7.92, 18.0, 1.60, 0.00, 4.01,  -9.89,  -1.40,   1.38, 287.81,  52.99, -26.87,  -1.33,   0.03,   0.69,  76.97, 4.18, 0.00, 0.00, 0.01, 1.16, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   114.91, 7,    main,  -20.62,  98104.00,  271.64,  179.42,   -7.90, 18.0, 1.60, 0.00, 4.01, -10.70,  -2.01,   1.81, 419.16,  -0.84,   1.39,  -1.33,   0.09,   0.78,  76.95, 4.18, 0.00, 0.00, 0.01, 1.16, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.01, 7,    main,  -18.61,  98082.00,  273.52,  181.30,   -7.89, 18.0, 1.60, 0.00, 4.01, -10.05,  -0.87,  -0.60, 434.48, -21.04, -42.44,  -1.33,   0.16,   0.78,  81.46, 4.18, 0.00, 0.00, 0.01, 1.16, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.11, 7,    main,  -18.61,  98095.00,  272.41,  180.19,   -7.86, 18.0, 1.60, 0.00, 4.01,  -9.12,   1.19,  -0.37, 386.81,  34.19, -21.44,  -1.33,   0.22,   0.76,  85.17, 4.18, 0.00, 0.00, 0.01, 1.16, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.21, 7,    main,  -19.61,  98114.00,  270.79,  178.56,   -7.84, 18.0, 1.60, 0.00, 4.01, -10.84,   1.57,   0.88, 320.22,   5.63,  46.06,  -1.32,   0.29,   0.71,  84.44, 4.18, 0.00, 0.00, 0.01, 1.16, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.22, 7,    main,  -19.61,  98114.00,  270.79,  178.56,   -7.84, 18.0, 1.63, 0.00, 4.01, -10.84,   1.57,   0.88, 320.22,   5.63,  46.06,  -1.32,   0.29,   0.71,  84.44, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.31, 7,    main,  -22.63,  98119.00,  270.36,  178.14,   -7.81, 18.0, 1.63, 0.00, 4.01, -11.55,   0.10,  -0.27, 268.22, -53.39,  29.16,  -1.31,   0.34,   0.60,  80.15, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.33, 7,    main,  -22.63,  98119.00,  270.36,  178.14,   -7.81, 18.0, 1.63, 0.00, 4.01, -11.55,   0.10,  -0.27, 268.22, -53.39,  29.16,  -1.31,   0.34,   0.60,  80.15, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.33, 7,    main,  -22.63,  98119.00,  270.36,  178.14,   -7.81, 18.0, 1.63, 0.00, 4.01, -11.55,   0.10,  -0.27, 268.22, -53.39,  29.16,  -1.31,   0.34,   0.60,  80.15, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3910044, -87.5145194,   402.0, 2025, 10, 25, 19, 30, 26,      276,      332, 354,  33,   1.4,   0.8,   1.1,  0,  0, 36, 33,  0,  0,  0,  0, 36,  0,  0,  0,  0,  0,  0, 32,  0,  0,  0,  0,  0,  0,  0,  0,  0, 32, 31, 33, 32,  0, 36, 26
6, 11047, 5,KE9CTZ,   115.41, 7,    main,  -20.12,  98128.00,  269.59,  177.37,   -7.78, 18.0, 1.63, 0.00, 4.01,  -9.22,   1.61,  -0.74, 190.09, -30.26,   6.09,  -1.30,   0.30,   0.49,  78.39, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.51, 7,    main,  -22.13,  98148.00,  267.88,  175.66,   -7.75, 18.0, 1.63, 0.00, 4.01, -10.58,   0.85,   0.04,  88.71, -42.47,  24.03,  -1.29,   0.29,   0.44,  78.67, 4.18, 0.00, 0.00, 0.00, 1.20, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.54, 7,    main,  -22.13,  98148.00,  267.88,  175.66,   -7.75, 18.0, 1.66, 0.00, 4.01, -10.58,   0.85,   0.04,  88.71, -42.47,  24.03,  -1.29,   0.29,   0.44,  78.67, 4.17, 0.00, 0.00, 0.00, 1.21, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.61, 7,    main,  -23.13,  98151.00,  267.63,  175.40,   -7.72, 18.0, 1.66, 0.00, 4.01, -11.27,   0.74,  -0.87,  -8.82, -60.84,  -9.54,  -1.26,   0.28,   0.38,  76.05, 4.17, 0.00, 0.00, 0.00, 1.21, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.71, 7,    main,  -22.63,  98150.00,  267.71,  175.49,   -7.70, 18.0, 1.66, 0.00, 4.01, -10.91,   1.13,  -1.32,-130.77, -52.96,   9.93,  -1.23,   0.31,   0.36,  75.56, 4.17, 0.00, 0.00, 0.00, 1.21, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.81, 7,    main,  -19.11,  98175.00,  265.58,  173.35,   -7.66, 18.0, 1.66, 0.00, 4.01,  -9.07,   0.09,  -1.45,-218.29, -29.47,  17.93,  -1.20,   0.42,   0.41,  75.77, 4.17, 0.00, 0.00, 0.00, 1.21, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.86, 7,    main,  -19.11,  98175.00,  265.58,  173.35,   -7.66, 18.0, 1.68, 0.00, 3.99,  -9.07,   0.09,  -1.45,-218.29, -29.47,  17.93,  -1.20,   0.42,   0.41,  75.77, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   115.91, 7,    main,  -19.11,  98162.00,  266.69,  174.46,   -7.62, 18.0, 1.68, 0.00, 3.99,  -8.61,  -0.46,  -1.27,-264.80,  20.52,  -8.81,  -1.19,   0.49,   0.55,  76.75, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.01, 7,    main,  -23.64,  98201.00,  263.36,  171.13,   -7.60, 18.0, 1.68, 0.00, 3.99, -12.16,  -1.31,  -0.22,-233.00,   4.78, -56.47,  -1.21,   0.47,   0.72,  75.92, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.11, 7,    main,  -23.13,  98191.00,  264.21,  171.99,   -7.57, 18.0, 1.68, 0.00, 3.99, -10.37,  -0.93,  -0.77,-171.66, -56.81, -29.92,  -1.25,   0.40,   0.79,  70.94, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.18, 7,    main,  -23.13,  98191.00,  264.21,  171.99,   -7.57, 18.0, 1.69, 0.00, 3.99, -10.37,  -0.93,  -0.77,-171.66, -56.81, -29.92,  -1.25,   0.40,   0.79,  70.94, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.21, 7,    main,  -19.11,  98200.00,  263.44,  171.22,   -7.54, 18.0, 1.69, 0.00, 3.99,  -9.32,  -1.83,  -1.61, -41.84, -60.65, -37.07,  -1.28,   0.35,   0.78,  67.59, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.31, 7,    main,  -20.62,  98217.00,  261.99,  169.77,   -7.54, 18.0, 1.69, 0.00, 3.99,  -9.79,  -3.35,   0.04, 240.02,  61.42, -12.65,  -1.28,   0.36,   0.75,  73.33, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.33, 7,    main,  -20.62,  98217.00,  261.99,  169.77,   -7.54, 18.0, 1.69, 0.00, 3.99,  -9.79,  -3.35,   0.04, 240.02,  61.42, -12.65,  -1.28,   0.36,   0.75,  73.33, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.33, 7,    main,  -20.62,  98217.00,  261.99,  169.77,   -7.54, 18.0, 1.69, 0.00, 3.99,  -9.79,  -3.35,   0.04, 240.02,  61.42, -12.65,  -1.28,   0.36,   0.75,  73.33, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909689, -87.5145468,   395.0, 2025, 10, 25, 19, 30, 27,      273,      325, 353,  33,   1.4,   0.8,   1.1,  0,  0, 36, 32,  0,  0,  0,  0, 30,  0,  0,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 39, 38, 39,  0, 36, 31
6, 11047, 5,KE9CTZ,   116.41, 7,    main,  -20.62,  98215.00,  262.16,  169.94,   -7.53, 18.0, 1.69, 0.00, 3.99, -10.06,  -1.77,   0.61, 488.55,  17.78, -29.50,  -1.30,   0.36,   0.61,  75.65, 4.19, 0.00, 0.00, 0.00, 1.24, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.50, 7,    main,  -20.62,  98215.00,  262.16,  169.94,   -7.53, 18.0, 1.69, 0.00, 4.01, -10.06,  -1.77,   0.61, 488.55,  17.78, -29.50,  -1.30,   0.36,   0.61,  75.65, 4.18, 0.00, 0.00, 0.00, 1.04, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.51, 7,    main,  -21.12,  98225.00,  261.31,  169.08,   -7.53, 18.0, 1.69, 0.00, 4.01,  -9.93,   0.13,   0.40, 506.07,  59.65,  -2.76,  -1.32,   0.26,   0.50,  80.26, 4.18, 0.00, 0.00, 0.00, 1.04, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.61, 7,    main,  -19.11,  98229.00,  260.97,  168.74,   -7.53, 18.0, 1.69, 0.00, 4.01,  -9.47,  -0.47,   1.59, 458.59,  43.59,  23.79,  -1.33,   0.16,   0.50,  82.89, 4.18, 0.00, 0.00, 0.00, 1.04, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.71, 7,    main,  -21.12,  98251.00,  259.09,  166.86,   -7.54, 18.0, 1.69, 0.00, 4.01, -10.76,  -0.20,   2.05, 389.31,  16.56,  19.45,  -1.33,   0.08,   0.56,  83.23, 4.18, 0.00, 0.00, 0.00, 1.04, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.81, 7,    main,  -23.13,  98256.00,  258.66,  166.44,   -7.55, 18.0, 1.69, 0.00, 4.01, -10.31,   0.07,   1.06, 188.38, -18.78,   6.70,  -1.34,   0.06,   0.59,  85.19, 4.18, 0.00, 0.00, 0.00, 1.04, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
6, 11047, 5,KE9CTZ,   116.82, 7,    main,  -23.13,  98256.00,  258.66,  166.44,   -7.55, 18.0, 1.71, 0.00, 3.99, -10.31,   0.07,   1.06, 188.38, -18.78,   6.70,  -1.34,   0.06,   0.59,  85.19, 4.19, 0.00, 0.00, 0.00, 1.28, 1, 1, 10,  40.3909362, -87.5145911,   387.0, 2025, 10, 25, 19, 30, 28,      270,      318, 352,  32,   1.4,   0.8,   1.1,  0,  0, 32, 33,  0,  0,  0,  0, 28,  0,  0,  0,  0,  0,  0, 31,  0,  0,  0,  0,  0,  0,  0,  0,  0, 36, 30, 38, 39,  0, 34, 23
